사용일,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원
201606,4호선,당고개,330784,95859,305230,95827
201606,4호선,남태령,31010,8430,26728,7802
201606,4호선,노원,624393,93893,712306,91700
201606,4호선,창동,745998,187901,805452,196125
201606,4호선,쌍문,875700,168981,739199,163047
201606,4호선,수유(강북구청),1165731,254600,1115643,254178
201606,4호선,미아,473437,132411,419343,131230
201606,4호선,미아사거리,831177,191969,793999,194390
201606,4호선,길음,728291,156065,682159,156663
201606,4호선,성신여대입구,732098,105397,664627,101396
201606,4호선,한성대입구,442657,81693,415536,79715
201606,4호선,혜화,1136623,131768,1202626,132746
201606,4호선,동대문,655550,167159,685067,155502
201606,4호선,동대문역사문화공원,660524,67233,597934,59671
201606,4호선,충무로,897072,129943,927345,132446
201606,4호선,명동,1164364,73639,1275773,76492
201606,4호선,회현,725778,224154,786742,224312
201606,4호선,서울역,336433,39976,619241,52091
201606,4호선,숙대입구,491139,60361,482145,57870
201606,4호선,삼각지,119792,32095,156059,35470
201606,4호선,신용산,352469,53800,377369,53945
201606,4호선,이촌,236177,46650,272646,50683
201606,4호선,동작,75275,28478,82995,29555
201606,4호선,총신대입구,548720,141916,615427,150976
201606,4호선,사당,889891,96636,691997,97196
201606,4호선,상계,569413,120004,500493,118279
201606,5호선,방화,187536,47412,176619,45645
201606,5호선,마천,122059,48342,119771,51667
201606,5호선,김포공항,197791,25520,171002,24688
201606,5호선,송정,240992,65289,230610,67655
201606,5호선,마곡,99927,16470,81471,15408
201606,5호선,발산,308854,57833,307045,55414
201606,5호선,우장산,415920,75489,403662,78126
201606,5호선,화곡,763812,137786,696833,131863
201606,5호선,까치산,770150,148768,713125,149150
201606,5호선,신정,395082,58211,310717,57927
201606,5호선,목동,490855,82452,510397,83041
201606,5호선,오목교,672630,82268,730758,81022
201606,5호선,양평,159898,27555,159272,27629
201606,5호선,영등포구청,82584,18790,82653,18493
201606,5호선,영등포시장,181674,73945,202029,75601
201606,5호선,신길,85054,11934,97179,12448
201606,5호선,여의도,648315,54987,744323,54639
201606,5호선,여의나루,376510,32844,403145,32343
201606,5호선,마포,382841,64009,400254,63591
201606,5호선,공덕,347349,45746,371574,42331
201606,5호선,애오개,173746,39419,174401,37644
201606,5호선,충정로,125015,16677,128999,17523
201606,5호선,서대문,457597,67928,475482,64838
201606,5호선,을지로4가,114876,43362,130458,45074
201606,5호선,동대문역사문화공원,80365,11292,97800,12267
201606,5호선,청구,99684,25921,96615,21148
201606,5호선,신금호,142736,35575,138484,40803
201606,5호선,행당,214411,48657,182216,44073
201606,5호선,왕십리(성동구청),129396,25012,159872,25110
201606,5호선,마장,152222,42122,144696,41425
201606,5호선,답십리,422037,84443,378413,81805
201606,5호선,장한평,472845,97538,469949,98612
201606,5호선,군자,301166,36343,335284,40406
201606,5호선,광화문,990541,82163,1052982,80346
201606,5호선,종로3가,292829,120775,292664,127079
201606,5호선,아차산,375801,91690,351948,86029
201606,5호선,광나루,380040,66223,337479,63414
201606,5호선,천호,493659,146229,525500,156177
201606,5호선,강동,498585,92341,414639,83640
201606,5호선,길동,178297,58039,183673,59062
201606,5호선,굽은다리,247052,63947,233194,58353
201606,5호선,명일,196201,61291,193594,61694
201606,5호선,고덕,204103,58739,201484,57502
201606,5호선,상일동,265144,60654,216101,57739
201606,5호선,둔촌동,332229,78502,320962,81303
201606,5호선,올림픽공원,176229,37762,174155,33878
201606,5호선,방이,179845,40789,181419,40412
201606,5호선,오금,100126,17620,100019,17137
201606,5호선,개롱,173444,42436,169907,43132
201606,5호선,거여,169090,48675,156784,47073
201606,5호선,개화산,148790,34439,136796,33307
201606,6호선,응암,441647,108436,419878,107555
201606,6호선,봉화산(서울의료원),236647,52211,217743,51073
201606,6호선,불광,136065,38973,138653,30862
201606,6호선,독바위,69490,21419,73016,25322
201606,6호선,연신내,20,3,0,0
201606,6호선,구산,201768,55296,130393,55653
201606,6호선,새절,347239,85573,320087,87222
201606,6호선,증산,257207,69895,239312,69028
201606,6호선,디지털미디어시티,394940,62641,433920,62365
201606,6호선,월드컵경기장,193122,55541,218142,56342
201606,6호선,마포구청,342827,81166,296404,75673
201606,6호선,망원,306312,83658,328547,87772
201606,6호선,합정,373533,38293,348621,35378
201606,6호선,상수,302213,22482,364202,23206
201606,6호선,광흥창,238167,60112,227577,59024
201606,6호선,대흥,218779,45380,232253,46006
201606,6호선,공덕,468254,71834,457042,68295
201606,6호선,효창공원앞,190586,43201,181238,41444
201606,6호선,삼각지,214856,22161,169510,17627
201606,6호선,녹사평(용산구청),210482,22328,225190,22093
201606,6호선,이태원,453666,37617,521596,39471
201606,6호선,한강진,176880,13715,218908,13814
201606,6호선,버티고개,63434,14645,56314,16607
201606,6호선,약수,88932,23234,88525,21372
201606,6호선,청구,101587,18864,104114,21942
201606,6호선,신당,209649,32430,220063,30426
201606,6호선,동묘앞,214180,66546,216247,61701
201606,6호선,창신,88123,17492,74193,16597
201606,6호선,보문,229693,38296,199830,36098
201606,6호선,안암,383262,32126,390020,30927
201606,6호선,고려대,271198,36026,259104,36699
201606,6호선,월곡,326818,69715,302949,69375
201606,6호선,상월곡,159711,37611,143989,36697
201606,6호선,돌곶이,239087,62513,213064,62372
201606,6호선,석계,337138,73945,337653,74792
201606,6호선,태릉입구,134783,27042,164720,27777
201606,6호선,화랑대,361714,45306,263478,40850
201606,6호선,역촌,83585,35104,104985,34152
201606,7호선,장암,74199,10083,27211,6758
201606,7호선,도봉산,307478,67508,284533,67053
201606,7호선,수락산,354249,91774,339114,91876
201606,7호선,마들,306782,73914,272238,73003
201606,7호선,노원,536004,113139,593931,113609
201606,7호선,중계,411732,93783,366061,90970
201606,7호선,하계,528838,106041,498041,100460
201606,7호선,공릉,339071,68550,329690,69488
201606,7호선,태릉입구,242472,40013,227060,35694
201606,7호선,먹골,269128,57319,253602,57571
201606,7호선,중화,301395,59702,280528,59000
201606,7호선,상봉,467803,72902,441710,68978
201606,7호선,면목,416866,81251,396121,82981
201606,7호선,사가정,408441,91891,389018,89122
201606,7호선,용마산,167389,36027,153826,40001
201606,7호선,중곡,260968,60549,232384,61579
201606,7호선,군자,383720,77883,276277,59587
201606,7호선,어린이대공원,453597,46294,455158,44604
201606,7호선,건대입구,460282,50713,507099,46740
201606,7호선,뚝섬유원지,291650,46310,278646,46211
201606,7호선,청담,572374,73290,675270,71515
201606,7호선,강남구청,416442,48330,464739,48660
201606,7호선,학동,594684,62646,671596,60412
201606,7호선,논현,538836,50795,595299,50489
201606,7호선,반포,167888,30898,160516,30103
201606,7호선,고속터미널,580631,79257,494807,69545
201606,7호선,내방,371260,62605,381620,60861
201606,7호선,이수,455637,78214,451932,75186
201606,7호선,남성,287649,68918,260808,69991
201606,7호선,숭실대입구,445389,60778,433809,61972
201606,7호선,상도,291158,64543,279801,61306
201606,7호선,장승배기,259333,75690,246316,77153
201606,7호선,신대방삼거리,403131,91878,375418,92365
201606,7호선,보라매,256679,43561,259534,42918
201606,7호선,신풍,299409,68000,277869,69004
201606,7호선,대림,299028,35611,297899,34202
201606,7호선,남구로,439033,59011,457178,60530
201606,7호선,가산디지털단지,1134915,73523,1151021,69398
201606,7호선,철산,659072,98460,667445,97615
201606,7호선,광명사거리,708290,146504,674448,149821
201606,7호선,천왕,214683,43127,195468,42655
201606,7호선,온수,306812,33534,288034,33726
201606,7호선,까치울,178574,25587,159873,24715
201606,7호선,부천종합운동장,151047,18312,135949,17822
201606,7호선,춘의,227823,27462,223612,26928
201606,7호선,신중동,389557,46610,388564,45381
201606,7호선,부천시청,333831,42939,338205,41906
201606,7호선,상동,379816,42881,398132,43158
201606,7호선,삼산체육관,150751,23917,134049,23389
201606,7호선,굴포천,237463,31843,244249,31602
201606,7호선,부평구청,342571,29856,259685,27096
201606,8호선,암사,451012,87088,385856,86109
201606,8호선,모란,92342,50973,70715,34765
201606,8호선,강동구청,257551,59621,264436,60280
201606,8호선,몽촌토성,159999,39569,171508,39264
201606,8호선,잠실,311378,56122,373460,51543
201606,8호선,석촌,216797,57910,228679,57955
201606,8호선,송파,131997,34165,132888,33970
201606,8호선,가락시장,158614,44341,196919,44402
201606,8호선,문정,209539,32108,207731,31409
201606,8호선,장지,385632,56900,373640,54308
201606,8호선,복정,257551,37666,193592,33540
201606,8호선,산성,196346,41822,187292,45997
201606,8호선,남한산성입구,376918,74972,340461,71769
201606,8호선,단대오거리,325941,70205,300414,64878
201606,8호선,신흥,116720,51184,117635,52128
201606,8호선,수진,118182,38548,106208,37740
201606,8호선,천호,484424,89330,550489,83547
201606,9호선,개화,164505,34910,98175,26783
201606,9호선,김포공항,249169,17680,321356,19738
201606,9호선,신논현,805237,48603,809810,45962
201606,9호선,사평,70855,14282,64995,13947
201606,9호선,고속터미널,475121,53219,557979,57037
201606,9호선,신반포,84959,22326,85852,23014
201606,9호선,공항시장,68799,21058,76439,22999
201606,9호선,신방화,204819,42239,196161,42325
201606,9호선,마곡나루,66032,8765,61534,8287
201606,9호선,양천향교,192548,38364,189379,37954
201606,9호선,가양,521907,117412,501108,113938
201606,9호선,증미,177128,40663,180106,41519
201606,9호선,등촌,241364,79696,233332,79710
201606,9호선,염창,417417,56717,404694,56817
201606,9호선,신목동,107736,17522,92938,16283
201606,9호선,선유도,179491,25523,180017,25385
201606,9호선,당산,476835,61341,443927,55674
201606,9호선,국회의사당,409820,53287,423959,47317
201606,9호선,여의도,547264,41977,524750,37598
201606,9호선,샛강,128334,24862,139801,24961
201606,9호선,노량진,763152,81223,780965,83657
